cluster,gene,rank,score,method,direction
clusterFour,HOMER1,4792,0.13610075,rawMAE,min
clusterFour,AC099522.2,4793,0.13610075,rawMAE,min
clusterFour,FOXD1,4794,0.13610075,rawMAE,min
clusterFour,AC011495.2,4795,0.13610075,rawMAE,min
clusterFour,LHB,4796,0.13610075,rawMAE,min
clusterFour,DHDH,4797,0.13610075,rawMAE,min
clusterFour,AC025188.1,4798,0.13610075,rawMAE,min
clusterFour,UCKL1-AS1,4799,0.13610075,rawMAE,min
clusterFour,ABHD16B,4800,0.13610075,rawMAE,min
clusterFour,RCN3,4801,0.13610075,rawMAE,min
clusterFour,CCDC155,4802,0.13610075,rawMAE,min
clusterFour,MAP1B,4803,0.13610075,rawMAE,min
clusterFour,RASGRF2-AS1,4804,0.13610075,rawMAE,min
clusterFour,AC010245.2,4805,0.13610075,rawMAE,min
clusterFour,AC008897.3,4806,0.13610075,rawMAE,min
clusterFour,AL121845.1,4807,0.13610075,rawMAE,min
clusterFour,LINC01238.1,4808,0.13610075,rawMAE,min
clusterFour,AC093642.1,4809,0.13610075,rawMAE,min
clusterFour,AC114730.1,4810,0.13610075,rawMAE,min
clusterFour,TROAP,4811,0.13610075,rawMAE,min
clusterFour,PRPH,4812,0.13610075,rawMAE,min
clusterFour,AC010173.1,4813,0.13610075,rawMAE,min
clusterFour,AC004466.1,4814,0.13610075,rawMAE,min
clusterFour,LINC02156,4815,0.13610075,rawMAE,min
clusterFour,LINC02416,4816,0.13610075,rawMAE,min
clusterFour,PITPNM3,4817,0.13610075,rawMAE,min
clusterFour,EZHIP,4818,0.13610075,rawMAE,min
clusterFour,AC233976.2,4819,0.13610075,rawMAE,min
clusterFour,AC130650.2,4820,0.13610075,rawMAE,min
clusterFour,C19orf73,4821,0.13610075,rawMAE,min
clusterFour,SCIMP,4822,0.13610075,rawMAE,min
clusterFour,USP6,4823,0.13610075,rawMAE,min
clusterFour,AC008035.1,4824,0.13610075,rawMAE,min
clusterFour,AC025031.4,4825,0.13610075,rawMAE,min
clusterFour,AC025031.2,4826,0.13610075,rawMAE,min
clusterFour,CCDC184,4827,0.13610075,rawMAE,min
clusterFour,AC074029.3,4828,0.13610075,rawMAE,min
clusterFour,VDR,4829,0.13610075,rawMAE,min
clusterFour,CPNE8-AS1,4830,0.13610075,rawMAE,min
clusterFour,AC140847.2,4831,0.13610075,rawMAE,min
clusterFour,AC046130.1,4832,0.13610075,rawMAE,min
clusterFour,AC010623.1,4833,0.13610075,rawMAE,min
clusterFour,CKMT2,4834,0.13610075,rawMAE,min
clusterFour,AC026427.1,4835,0.13610075,rawMAE,min
clusterFour,GPR35,4836,0.13610075,rawMAE,min
clusterFour,AC124862.1,4837,0.13610075,rawMAE,min
clusterFour,GPC1,4838,0.13610075,rawMAE,min
clusterFour,AC017028.1,4839,0.13610075,rawMAE,min
clusterFour,LHFPL2,4840,0.13610075,rawMAE,min
clusterFour,ZBED3-AS1,4841,0.13610075,rawMAE,min
clusterFour,ZBED3,4842,0.13610075,rawMAE,min
clusterFour,AC010643.1,4843,0.13610075,rawMAE,min
clusterFour,TEAD2,4844,0.13610075,rawMAE,min
clusterFour,DISP3,4845,0.13610075,rawMAE,min
clusterFour,EXOSC10-AS1,4846,0.13610075,rawMAE,min
clusterFour,PNMA5,4847,0.13610075,rawMAE,min
clusterFour,NPIPA2,4848,0.13610075,rawMAE,min
clusterFour,NPIPA3,4849,0.13610075,rawMAE,min
clusterFour,PLA2G10,4850,0.13610075,rawMAE,min
clusterFour,MIR193BHG,4851,0.13610075,rawMAE,min
clusterFour,AC099501.1,4852,0.13610075,rawMAE,min
clusterFour,POU5F2,4853,0.13610075,rawMAE,min
clusterFour,FAM151B,4854,0.13610075,rawMAE,min
clusterFour,AC008771.1,4855,0.13610075,rawMAE,min
clusterFour,AC012636.1,4856,0.13610075,rawMAE,min
clusterFour,LINC02586,4857,0.13610075,rawMAE,min
clusterFour,AL160006.1,4858,0.13610075,rawMAE,min
clusterFour,LINC00621,4859,0.13610075,rawMAE,min
clusterFour,ZDHHC20-IT1,4860,0.13610075,rawMAE,min
clusterFour,SKA3,4861,0.13610075,rawMAE,min
clusterFour,AL355490.1,4862,0.13610075,rawMAE,min
clusterFour,AC127070.2,4863,0.13610075,rawMAE,min
clusterFour,AC131212.1,4864,0.13610075,rawMAE,min
clusterFour,GALNT9,4865,0.13610075,rawMAE,min
clusterFour,THBS4,4866,0.13610075,rawMAE,min
clusterFour,CMYA5,4867,0.13610075,rawMAE,min
clusterFour,TULP2,4868,0.13610075,rawMAE,min
clusterFour,PLEKHA4,4869,0.13610075,rawMAE,min
clusterFour,NTN5,4870,0.13610075,rawMAE,min
clusterFour,AC012485.3,4871,0.13610075,rawMAE,min
clusterFour,LINC02610,4872,0.13610075,rawMAE,min
clusterFour,FP671120.4,4873,0.13610075,rawMAE,min
clusterFour,FAM243B,4874,0.13610075,rawMAE,min
clusterFour,SMIM11B,4875,0.13610075,rawMAE,min
clusterFour,CU638689.5,4876,0.13610075,rawMAE,min
clusterFour,CU638689.4,4877,0.13610075,rawMAE,min
clusterFour,AC016999.1,4878,0.13610075,rawMAE,min
clusterFour,FAM83E,4879,0.13610075,rawMAE,min
clusterFour,LINC01949,4880,0.13610075,rawMAE,min
clusterFour,VCAN,4881,0.13610075,rawMAE,min
clusterFour,AC104118.1,4882,0.13610075,rawMAE,min
clusterFour,ATP6AP1L,4883,0.13610075,rawMAE,min
clusterFour,AL133353.1,4884,0.13610075,rawMAE,min
clusterFour,AC103691.2,4885,0.13610075,rawMAE,min
clusterFour,AL391684.1,4886,0.13610075,rawMAE,min
clusterFour,AC100830.1,4887,0.13610075,rawMAE,min
clusterFour,AC100830.2,4888,0.13610075,rawMAE,min
clusterFour,AC100830.3,4889,0.13610075,rawMAE,min
clusterFour,MCTP1,4890,0.13610075,rawMAE,min
clusterFour,AC117528.1,4891,0.13610075,rawMAE,min
clusterFour,GRIN2D,4892,0.13610075,rawMAE,min
clusterFour,CCDC114,4893,0.13610075,rawMAE,min
clusterFour,AC011466.1,4894,0.13610075,rawMAE,min
clusterFour,LUCAT1,4895,0.13610075,rawMAE,min
clusterFour,ADGRV1,4896,0.13610075,rawMAE,min
clusterFour,POLR3G,4897,0.13610075,rawMAE,min
clusterFour,AC026803.1,4898,0.13610075,rawMAE,min
clusterFour,NUCB1-AS1,4899,0.13610075,rawMAE,min
clusterFour,AC021086.1,4900,0.13610075,rawMAE,min
clusterFour,RGMB-AS1,4901,0.13610075,rawMAE,min
clusterFour,AC008883.3,4902,0.13610075,rawMAE,min
clusterFour,LIX1-AS1,4903,0.13610075,rawMAE,min
clusterFour,LINC00266-1,4904,0.13610075,rawMAE,min
clusterFour,AL121581.2,4905,0.13610075,rawMAE,min
clusterFour,LKAAEAR1,4906,0.13610075,rawMAE,min
clusterFour,RAMP1,4907,0.13610075,rawMAE,min
clusterFour,AC012076.1,4908,0.13610075,rawMAE,min
clusterFour,AC112721.2,4909,0.13610075,rawMAE,min
clusterFour,SPATA9,4910,0.13610075,rawMAE,min
clusterFour,CALML4,4911,0.13610075,rawMAE,min
clusterFour,SKOR1,4912,0.13610075,rawMAE,min
clusterFour,AC016355.1,4913,0.13610075,rawMAE,min
clusterFour,IQCH,4914,0.13610075,rawMAE,min
clusterFour,AC087482.1,4915,0.13610075,rawMAE,min
clusterFour,TICAM2,4916,0.13610075,rawMAE,min
clusterFour,GIN1,4917,0.13610075,rawMAE,min
clusterFour,LINC00491,4918,0.13610075,rawMAE,min
clusterFour,AL355310.1,4919,0.13610075,rawMAE,min
clusterFour,GPR61,4920,0.13610075,rawMAE,min
clusterFour,PSRC1,4921,0.13610075,rawMAE,min
clusterFour,AC015727.1,4922,0.13610075,rawMAE,min
clusterFour,ASGR1,4923,0.13610075,rawMAE,min
clusterFour,ALOX12,4924,0.13610075,rawMAE,min
clusterFour,AC004706.1,4925,0.13610075,rawMAE,min
clusterFour,AC025253.2,4926,0.13610075,rawMAE,min
clusterFour,AC025253.1,4927,0.13610075,rawMAE,min
clusterFour,AC079684.1,4928,0.13610075,rawMAE,min
clusterFour,LRRK2,4929,0.13610075,rawMAE,min
clusterFour,C12orf40,4930,0.13610075,rawMAE,min
clusterFour,AC121334.3,4931,0.13610075,rawMAE,min
clusterFour,AC097713.3,4932,0.13610075,rawMAE,min
clusterFour,HJURP,4933,0.13610075,rawMAE,min
clusterFour,SAG,4934,0.13610075,rawMAE,min
clusterFour,KCNJ13,4935,0.13610075,rawMAE,min
clusterFour,AC064852.1,4936,0.13610075,rawMAE,min
clusterFour,CHRNG,4937,0.13610075,rawMAE,min
clusterFour,AC073476.3,4938,0.13610075,rawMAE,min
clusterFour,ACKR3,4939,0.13610075,rawMAE,min
clusterFour,IQCA1,4940,0.13610075,rawMAE,min
clusterFour,SH3BP4,4941,0.13610075,rawMAE,min
clusterFour,AC010148.1,4942,0.13610075,rawMAE,min
clusterFour,AC008467.1,4943,0.13610075,rawMAE,min
clusterFour,LINC01023,4944,0.13610075,rawMAE,min
clusterFour,NUDT12,4945,0.13610075,rawMAE,min
clusterFour,AC008403.2,4946,0.13610075,rawMAE,min
clusterFour,AC034236.3,4947,0.13610075,rawMAE,min
clusterFour,LINC00471,4948,0.13610075,rawMAE,min
clusterFour,AC010331.1,4949,0.13610075,rawMAE,min
clusterFour,ZNF541,4950,0.13610075,rawMAE,min
clusterFour,MEIS3,4951,0.13610075,rawMAE,min
clusterFour,C5AR2,4952,0.13610075,rawMAE,min
clusterFour,AC008629.1,4953,0.13610075,rawMAE,min
clusterFour,SEMA6A,4954,0.13610075,rawMAE,min
clusterFour,AC034236.2,4955,0.13610075,rawMAE,min
clusterFour,AC008635.1,4956,0.13610075,rawMAE,min
clusterFour,CCDC192,4957,0.13610075,rawMAE,min
clusterFour,AC011416.3,4958,0.13610075,rawMAE,min
clusterFour,TRIM36,4959,0.13610075,rawMAE,min
clusterFour,MCC,4960,0.13610075,rawMAE,min
clusterFour,AC010275.1,4961,0.13610075,rawMAE,min
clusterFour,AC010468.2,4962,0.13610075,rawMAE,min
clusterFour,LINC01891,4963,0.13610075,rawMAE,min
clusterFour,PLA2G4C,4964,0.13610075,rawMAE,min
clusterFour,CRX,4965,0.13610075,rawMAE,min
clusterFour,MIR3936HG,4966,0.13610075,rawMAE,min
clusterFour,MEGF11,4967,0.13610075,rawMAE,min
clusterFour,AC011939.2,4968,0.13610075,rawMAE,min
clusterFour,AC011939.3,4969,0.13610075,rawMAE,min
clusterFour,CILP,4970,0.13610075,rawMAE,min
clusterFour,SORBS1,4971,0.13610075,rawMAE,min
clusterFour,AC073167.1,4972,0.13610075,rawMAE,min
clusterFour,AC007950.2,4973,0.13610075,rawMAE,min
clusterFour,AL157834.2,4974,0.13610075,rawMAE,min
clusterFour,P4HA2,4975,0.13610075,rawMAE,min
clusterFour,CSF2,4976,0.13610075,rawMAE,min
clusterFour,MEIKIN,4977,0.13610075,rawMAE,min
clusterFour,AC008679.1,4978,0.13610075,rawMAE,min
clusterFour,AC008532.1,4979,0.13610075,rawMAE,min
clusterFour,ALDH7A1,4980,0.13610075,rawMAE,min
clusterFour,AC011466.3,4981,0.13610075,rawMAE,min
clusterFour,AC026356.1,4982,0.13610075,rawMAE,min
clusterFour,AC048344.1,4983,0.13610075,rawMAE,min
clusterFour,H3F3C,4984,0.13610075,rawMAE,min
clusterFour,DDX11-AS1,4985,0.13610075,rawMAE,min
clusterFour,AC010198.1,4986,0.13610075,rawMAE,min
clusterFour,AC087588.3,4987,0.13610075,rawMAE,min
clusterFour,AC084824.4,4988,0.13610075,rawMAE,min
clusterFour,AC084824.3,4989,0.13610075,rawMAE,min
clusterFour,FGD4,4990,0.13610075,rawMAE,min
clusterFour,AC026356.2,4991,0.13610075,rawMAE,min
clusterFour,AL360270.1,4992,0.13610075,rawMAE,min
clusterFour,AL360270.2,4993,0.13610075,rawMAE,min
clusterFour,KCNA2,4994,0.13610075,rawMAE,min
clusterFour,SLC16A4,4995,0.13610075,rawMAE,min
clusterFour,ARMC9,4996,0.13610075,rawMAE,min
clusterFour,AC012507.1,4997,0.13610075,rawMAE,min
clusterFour,CXADR,4998,0.13610075,rawMAE,min
clusterFour,MIR99AHG,4999,0.13610075,rawMAE,min
clusterFour,FP236383.5,5000,0.13610075,rawMAE,min
clusterFour,AC104109.2,5001,0.13610075,rawMAE,min
clusterFour,NPAS1,5002,0.13610075,rawMAE,min
clusterFour,FOXA3,5003,0.13610075,rawMAE,min
clusterFour,AC092301.1,5004,0.13610075,rawMAE,min
clusterFour,AC010240.3,5005,0.13610075,rawMAE,min
clusterFour,LEAP2,5006,0.13610075,rawMAE,min
clusterFour,GDF9,5007,0.13610075,rawMAE,min
clusterFour,AC004039.1,5008,0.13610075,rawMAE,min
clusterFour,IL4,5009,0.13610075,rawMAE,min
clusterFour,IL13,5010,0.13610075,rawMAE,min
clusterFour,LMNB1-DT,5011,0.13610075,rawMAE,min
clusterFour,TPTE2,5012,0.13610075,rawMAE,min
clusterFour,REEP2,5013,0.13610075,rawMAE,min
clusterFour,AC008608.2,5014,0.13610075,rawMAE,min
clusterFour,DACT3-AS1,5015,0.13610075,rawMAE,min
clusterFour,GNG8,5016,0.13610075,rawMAE,min
clusterFour,AC011484.1,5017,0.13610075,rawMAE,min
clusterFour,PNMA8B,5018,0.13610075,rawMAE,min
clusterFour,IGFL2,5019,0.13610075,rawMAE,min
clusterFour,AC007785.3,5020,0.13610075,rawMAE,min
clusterFour,TGFBI,5021,0.13610075,rawMAE,min
clusterFour,AC026691.1,5022,0.13610075,rawMAE,min
clusterFour,TH2LCRR,5023,0.13610075,rawMAE,min
clusterFour,IL5,5024,0.13610075,rawMAE,min
clusterFour,AC116366.1,5025,0.13610075,rawMAE,min
clusterFour,B3GNT7,5026,0.13610075,rawMAE,min
clusterFour,AC017104.1,5027,0.13610075,rawMAE,min
clusterFour,AC109454.2,5028,0.13610075,rawMAE,min
clusterFour,AC011405.1,5029,0.13610075,rawMAE,min
clusterFour,LRRTM2,5030,0.13610075,rawMAE,min
clusterFour,LAMTOR5-AS1,5031,0.13610075,rawMAE,min
clusterFour,OVCH1-AS1,5032,0.13610075,rawMAE,min
clusterFour,AC009318.2,5033,0.13610075,rawMAE,min
clusterFour,AC022079.1,5034,0.13610075,rawMAE,min
clusterFour,ZYG11A,5035,0.13610075,rawMAE,min
clusterFour,COA7,5036,0.13610075,rawMAE,min
clusterFour,ORC1,5037,0.13610075,rawMAE,min
clusterFour,AL513218.2,5038,0.13610075,rawMAE,min
clusterFour,AL590096.1,5039,0.13610075,rawMAE,min
clusterFour,GJB6,5040,0.13610075,rawMAE,min
clusterFour,GJA3,5041,0.13610075,rawMAE,min
clusterFour,AL355001.1,5042,0.13610075,rawMAE,min
clusterFour,PSPC1-AS2,5043,0.13610075,rawMAE,min
clusterFour,PID1,5044,0.13610075,rawMAE,min
clusterFour,CCL20,5045,0.13610075,rawMAE,min
clusterFour,AC009511.1,5046,0.13610075,rawMAE,min
clusterFour,AC009511.2,5047,0.13610075,rawMAE,min
clusterFour,KCTD11,5048,0.13610075,rawMAE,min
clusterFour,AC004706.3,5049,0.13610075,rawMAE,min
clusterFour,CLDN7,5050,0.13610075,rawMAE,min
clusterFour,ARNTL2,5051,0.13610075,rawMAE,min
clusterFour,PRG4,5052,0.13610075,rawMAE,min
clusterFour,LMNTD1,5053,0.13610075,rawMAE,min
clusterFour,AC092794.2,5054,0.13610075,rawMAE,min
clusterFour,CASC1,5055,0.13610075,rawMAE,min
clusterFour,PIFO,5056,0.13610075,rawMAE,min
clusterFour,AC097662.1,5057,0.13610075,rawMAE,min
clusterFour,COL4A3,5058,0.13610075,rawMAE,min
clusterFour,COL4A4,5059,0.13610075,rawMAE,min
clusterFour,AC113382.1,5060,0.13610075,rawMAE,min
clusterFour,FP236383.3,5061,0.13610075,rawMAE,min
clusterFour,FP671120.6,5062,0.13610075,rawMAE,min
clusterFour,SLC16A14,5063,0.13610075,rawMAE,min
clusterFour,FBXO36,5064,0.13610075,rawMAE,min
clusterFour,TPM1-AS,5065,0.13610075,rawMAE,min
clusterFour,C2CD4B,5066,0.13610075,rawMAE,min
clusterFour,C2CD4A,5067,0.13610075,rawMAE,min
clusterFour,NPIPB2,5068,0.13610075,rawMAE,min
clusterFour,UBAP1L,5069,0.13610075,rawMAE,min
clusterFour,CTRC,5070,0.13610075,rawMAE,min
clusterFour,AL031283.1,5071,0.13610075,rawMAE,min
clusterFour,FHAD1,5072,0.13610075,rawMAE,min
clusterFour,KAZN,5073,0.13610075,rawMAE,min
clusterFour,LINC02766,5074,0.13610075,rawMAE,min
clusterFour,TNFRSF8,5075,0.13610075,rawMAE,min
clusterFour,MAGIX,5076,0.13610075,rawMAE,min
clusterFour,IGIP,5077,0.13610075,rawMAE,min
clusterFour,NCAM2,5078,0.13610075,rawMAE,min
clusterFour,AL109761.1,5079,0.13610075,rawMAE,min
clusterFour,C21orf91-OT1,5080,0.13610075,rawMAE,min
clusterFour,AC016717.2,5081,0.13610075,rawMAE,min
clusterFour,SMIM33,5082,0.13610075,rawMAE,min
clusterFour,ECSCR,5083,0.13610075,rawMAE,min
clusterFour,PROB1,5084,0.13610075,rawMAE,min
clusterFour,MZB1,5085,0.13610075,rawMAE,min
clusterFour,SLC23A1,5086,0.13610075,rawMAE,min
clusterFour,SNHG4,5087,0.13610075,rawMAE,min
clusterFour,DM1-AS,5088,0.13610075,rawMAE,min
clusterFour,AC074212.1,5089,0.13610075,rawMAE,min
clusterFour,SIX5,5090,0.13610075,rawMAE,min
clusterFour,CDC25C,5091,0.13610075,rawMAE,min
clusterFour,ARHGAP26-IT1,5092,0.13610075,rawMAE,min
clusterFour,AC005740.4,5093,0.13610075,rawMAE,min
clusterFour,PCDH12,5094,0.13610075,rawMAE,min
clusterFour,APOE,5095,0.13610075,rawMAE,min
clusterFour,CD14,5096,0.13610075,rawMAE,min
clusterFour,HBEGF,5097,0.13610075,rawMAE,min
clusterFour,AC011379.2,5098,0.13610075,rawMAE,min
clusterFour,AL355816.1,5099,0.13610075,rawMAE,min
clusterFour,AC092828.1,5100,0.13610075,rawMAE,min
clusterFour,AL049557.1,5101,0.13610075,rawMAE,min
clusterFour,INKA2,5102,0.13610075,rawMAE,min
clusterFour,LINC01160,5103,0.13610075,rawMAE,min
clusterFour,AL390195.2,5104,0.13610075,rawMAE,min
clusterFour,OVGP1,5105,0.13610075,rawMAE,min
clusterFour,CACNA1F,5106,0.13610075,rawMAE,min
clusterFour,SYP,5107,0.13610075,rawMAE,min
clusterFour,PCDHGA8,5108,0.13610075,rawMAE,min
clusterFour,PCDHGB4,5109,0.13610075,rawMAE,min
clusterFour,ZNF229,5110,0.13610075,rawMAE,min
clusterFour,ZNF285,5111,0.13610075,rawMAE,min
clusterFour,ZNF112,5112,0.13610075,rawMAE,min
clusterFour,ZNF233,5113,0.13610075,rawMAE,min
clusterFour,NYAP2,5114,0.13610075,rawMAE,min
clusterFour,FAM124B,5115,0.13610075,rawMAE,min
clusterFour,PCDHGA7,5116,0.13610075,rawMAE,min
clusterFour,PCDHGA5,5117,0.13610075,rawMAE,min
clusterFour,PCDHGB2,5118,0.13610075,rawMAE,min
clusterFour,PCDHGA4,5119,0.13610075,rawMAE,min
clusterFour,PCDHGB1,5120,0.13610075,rawMAE,min
clusterFour,AC005618.1,5121,0.13610075,rawMAE,min
clusterFour,BLOC1S3,5122,0.13610075,rawMAE,min
clusterFour,NKPD1,5123,0.13610075,rawMAE,min
clusterFour,AL354760.1,5124,0.13610075,rawMAE,min
clusterFour,WNT2B,5125,0.13610075,rawMAE,min
clusterFour,AC113189.1,5126,0.13610075,rawMAE,min
clusterFour,SLC7A7,5127,0.13610075,rawMAE,min
clusterFour,ZNF225,5128,0.13610075,rawMAE,min
clusterFour,PLAC8L1,5129,0.13610075,rawMAE,min
clusterFour,SH3RF2,5130,0.13610075,rawMAE,min
clusterFour,PRELID2,5131,0.13610075,rawMAE,min
clusterFour,PDE6A,5132,0.13610075,rawMAE,min
clusterFour,PPARGC1B,5133,0.13610075,rawMAE,min
clusterFour,AC131025.1,5134,0.13610075,rawMAE,min
clusterFour,AC008781.2,5135,0.13610075,rawMAE,min
clusterFour,PCDHGA11,5136,0.13610075,rawMAE,min
clusterFour,PCDHGB6,5137,0.13610075,rawMAE,min
clusterFour,PCDHGA9,5138,0.13610075,rawMAE,min
clusterFour,PCDHGB5,5139,0.13610075,rawMAE,min
clusterFour,NECTIN2,5140,0.13610075,rawMAE,min
clusterFour,CEACAM19,5141,0.13610075,rawMAE,min
clusterFour,PVR,5142,0.13610075,rawMAE,min
clusterFour,ZNF404,5143,0.13610075,rawMAE,min
clusterFour,LYPD5,5144,0.13610075,rawMAE,min
clusterFour,GPX3,5145,0.13610075,rawMAE,min
clusterFour,ZNF300,5146,0.13610075,rawMAE,min
clusterFour,KCND1,5147,0.13610075,rawMAE,min
clusterFour,SLC35G6,5148,0.13610075,rawMAE,min
clusterFour,AC023510.2,5149,0.13610075,rawMAE,min
clusterFour,BCAT1,5150,0.13610075,rawMAE,min
clusterFour,AC087241.2,5151,0.13610075,rawMAE,min
clusterFour,AC053513.2,5152,0.13610075,rawMAE,min
clusterFour,AC053513.1,5153,0.13610075,rawMAE,min
clusterFour,GYS2,5154,0.13610075,rawMAE,min
clusterFour,AC137561.1,5155,0.13610075,rawMAE,min
clusterFour,AC079834.2,5156,0.13610075,rawMAE,min
clusterFour,AL096840.2,5157,0.13610075,rawMAE,min
clusterFour,AC009554.2,5158,0.13610075,rawMAE,min
clusterFour,AC009554.1,5159,0.13610075,rawMAE,min
clusterFour,RORA-AS2,5160,0.13610075,rawMAE,min
clusterFour,AC009560.1,5161,0.13610075,rawMAE,min
clusterFour,AC107241.1,5162,0.13610075,rawMAE,min
clusterFour,TMEM198,5163,0.13610075,rawMAE,min
clusterFour,TUBA4B,5164,0.13610075,rawMAE,min
clusterFour,GLB1L,5165,0.13610075,rawMAE,min
clusterFour,ABCB6,5166,0.13610075,rawMAE,min
clusterFour,SLC23A3,5167,0.13610075,rawMAE,min
clusterFour,AC097468.4,5168,0.13610075,rawMAE,min
clusterFour,IHH,5169,0.13610075,rawMAE,min
clusterFour,GRPEL2-AS1,5170,0.13610075,rawMAE,min
clusterFour,AC011481.2,5171,0.13610075,rawMAE,min
clusterFour,NDST1,5172,0.13610075,rawMAE,min
clusterFour,AC011388.1,5173,0.13610075,rawMAE,min
clusterFour,NLGN2,5174,0.13610075,rawMAE,min
clusterFour,EMP1,5175,0.13610075,rawMAE,min
clusterFour,AL138966.2,5176,0.13610075,rawMAE,min
clusterFour,ATP8A2,5177,0.13610075,rawMAE,min
clusterFour,SPATA13-AS1,5178,0.13610075,rawMAE,min
clusterFour,PKD1L3,5179,0.13610075,rawMAE,min
clusterFour,AC009097.3,5180,0.13610075,rawMAE,min
clusterFour,TAT-AS1,5181,0.13610075,rawMAE,min
clusterFour,AC010547.1,5182,0.13610075,rawMAE,min
clusterFour,AL606760.3,5183,0.13610075,rawMAE,min
clusterFour,AL606760.2,5184,0.13610075,rawMAE,min
clusterFour,AC008115.1,5185,0.13610075,rawMAE,min
clusterFour,AC008115.3,5186,0.13610075,rawMAE,min
clusterFour,CSF1R,5187,0.13610075,rawMAE,min
clusterFour,SGCD,5188,0.13610075,rawMAE,min
clusterFour,FAXDC2,5189,0.13610075,rawMAE,min
clusterFour,HMMR,5190,0.13610075,rawMAE,min
clusterFour,CYP27A1,5191,0.13610075,rawMAE,min
clusterFour,AC008625.1,5192,0.13610075,rawMAE,min
clusterFour,MFAP3,5193,0.13610075,rawMAE,min
clusterFour,AC011374.2,5194,0.13610075,rawMAE,min
clusterFour,AC011337.1,5195,0.13610075,rawMAE,min
clusterFour,ZNF284,5196,0.13610075,rawMAE,min
clusterFour,ZNF223,5197,0.13610075,rawMAE,min
clusterFour,AC006213.1,5198,0.13610075,rawMAE,min
clusterFour,ZNF155,5199,0.13610075,rawMAE,min
clusterFour,ZNF221,5200,0.13610075,rawMAE,min
clusterFour,AC006213.3,5201,0.13610075,rawMAE,min
clusterFour,SOX30,5202,0.13610075,rawMAE,min
clusterFour,AC106801.1,5203,0.13610075,rawMAE,min
clusterFour,ZBED8,5204,0.13610075,rawMAE,min
clusterFour,AC134043.2,5205,0.13610075,rawMAE,min
clusterFour,PLCD4,5206,0.13610075,rawMAE,min
clusterFour,AP000254.2,5207,0.13610075,rawMAE,min
clusterFour,AP000253.1,5208,0.13610075,rawMAE,min
clusterFour,AP000251.1,5209,0.13610075,rawMAE,min
clusterFour,GRIK1,5210,0.13610075,rawMAE,min
clusterFour,BACH1-IT2,5211,0.13610075,rawMAE,min
clusterFour,AP000240.1,5212,0.13610075,rawMAE,min
clusterFour,BACH1-IT1,5213,0.13610075,rawMAE,min
clusterFour,NIPAL4,5214,0.13610075,rawMAE,min
clusterFour,AC008676.1,5215,0.13610075,rawMAE,min
clusterFour,AC016571.1,5216,0.13610075,rawMAE,min
clusterFour,AC009185.1,5217,0.13610075,rawMAE,min
clusterFour,TIMD4,5218,0.13610075,rawMAE,min
clusterFour,PPP1R2B,5219,0.13610075,rawMAE,min
clusterFour,AC008115.4,5220,0.13610075,rawMAE,min
clusterFour,MGP,5221,0.13610075,rawMAE,min
clusterFour,AC007655.2,5222,0.13610075,rawMAE,min
clusterFour,C12orf60,5223,0.13610075,rawMAE,min
clusterFour,TAS2R46,5224,0.13610075,rawMAE,min
clusterFour,TAS2R31,5225,0.13610075,rawMAE,min
clusterFour,TAS2R20,5226,0.13610075,rawMAE,min
clusterFour,AL137856.1,5227,0.13610075,rawMAE,min
clusterFour,LRIG2-DT,5228,0.13610075,rawMAE,min
clusterFour,AL135999.1,5229,0.13610075,rawMAE,min
clusterFour,LINC01356,5230,0.13610075,rawMAE,min
clusterFour,PPM1J,5231,0.13610075,rawMAE,min
clusterFour,AL603832.1,5232,0.13610075,rawMAE,min
clusterFour,PINLYP,5233,0.13610075,rawMAE,min
clusterFour,AC138965.1,5234,0.13610075,rawMAE,min
clusterFour,CPLX2,5235,0.13610075,rawMAE,min
clusterFour,AF001548.1,5236,0.13610075,rawMAE,min
clusterFour,AF001548.2,5237,0.13610075,rawMAE,min
clusterFour,ZFHX2,5238,0.13610075,rawMAE,min
clusterFour,AC026401.3,5239,0.13610075,rawMAE,min
clusterFour,AC026401.2,5240,0.13610075,rawMAE,min
clusterFour,AC026401.1,5241,0.13610075,rawMAE,min
clusterFour,AL121992.3,5242,0.13610075,rawMAE,min
clusterFour,AC009152.1,5243,0.13610075,rawMAE,min
clusterFour,MPV17L,5244,0.13610075,rawMAE,min
clusterFour,NPIPA5,5245,0.13610075,rawMAE,min
clusterFour,AC126763.1,5246,0.13610075,rawMAE,min
clusterFour,AC138932.5,5247,0.13610075,rawMAE,min
clusterFour,FOXB1,5248,0.13610075,rawMAE,min
clusterFour,AC092755.2,5249,0.13610075,rawMAE,min
clusterFour,CADM4,5250,0.13610075,rawMAE,min
clusterFour,SRRM5,5251,0.13610075,rawMAE,min
clusterFour,AC146507.3,5252,0.13610075,rawMAE,min
clusterFour,FGFR4,5253,0.13610075,rawMAE,min
clusterFour,AC008378.1,5254,0.13610075,rawMAE,min
clusterFour,AC008429.3,5255,0.13610075,rawMAE,min
clusterFour,AC022217.3,5256,0.13610075,rawMAE,min
clusterFour,LINC01366,5257,0.13610075,rawMAE,min
clusterFour,C5orf58,5258,0.13610075,rawMAE,min
clusterFour,AF129075.3,5259,0.13610075,rawMAE,min
clusterFour,AC021016.3,5260,0.13610075,rawMAE,min
clusterFour,CATIP-AS1,5261,0.13610075,rawMAE,min
clusterFour,RUFY4,5262,0.13610075,rawMAE,min
