cluster,gene,rank,score,method,direction
clusterThree,PNPO,396,0.006934348499038451,rawMAE,min
clusterThree,CARD9,397,0.0069347411900059506,rawMAE,min
clusterThree,TTC30B,398,0.006944022719461923,rawMAE,min
clusterThree,AC021092.1,399,0.0069516855805873985,rawMAE,min
clusterThree,ZNF212,400,0.0069629624036559,rawMAE,min
clusterThree,TJP2,401,0.006967588455540651,rawMAE,min
clusterThree,AC010442.1,402,0.006975618023319876,rawMAE,min
clusterThree,LINC01876,403,0.006976071432600251,rawMAE,min
clusterThree,AL354696.2,404,0.0069779819169813505,rawMAE,min
clusterThree,YJEFN3,405,0.006982020207500175,rawMAE,min
clusterThree,ZNF526,406,0.00698368583074915,rawMAE,min
clusterThree,ACSL1,407,0.006989031393230824,rawMAE,min
clusterThree,USP44,408,0.007017414842199125,rawMAE,min
clusterThree,NUDT12,409,0.0070470626298732245,rawMAE,min
clusterThree,SLC17A9,410,0.007059276477349276,rawMAE,min
clusterThree,RBM26-AS1,411,0.007060486094800624,rawMAE,min
clusterThree,MEAK7,412,0.007061597932909626,rawMAE,min
clusterThree,TTLL4,413,0.007081395243034026,rawMAE,min
clusterThree,CES1,414,0.007099956351139775,rawMAE,min
clusterThree,PWP2,415,0.007104177821701275,rawMAE,min
clusterThree,RSPH3,416,0.007104528426639474,rawMAE,min
clusterThree,MRPL53,417,0.0071095453446645505,rawMAE,min
clusterThree,ZNF813,418,0.007122483110964151,rawMAE,min
clusterThree,NEK11,419,0.0071395176080849745,rawMAE,min
clusterThree,AC104506.1,420,0.00714735145527725,rawMAE,min
clusterThree,AC090517.5,421,0.0071494207408853,rawMAE,min
clusterThree,RWDD2A,422,0.007155602497957025,rawMAE,min
clusterThree,DBF4B,423,0.007156781565185725,rawMAE,min
clusterThree,CDYL2,424,0.0071693947164961,rawMAE,min
clusterThree,AC034238.1,425,0.007182301025322476,rawMAE,min
clusterThree,LINC01970,426,0.0072102181457355495,rawMAE,min
clusterThree,AC002310.1,427,0.007217386706271451,rawMAE,min
clusterThree,ERMAP,428,0.00721774152035475,rawMAE,min
clusterThree,AMER1,429,0.007218471063441199,rawMAE,min
clusterThree,FAM214B,430,0.0072416321098981735,rawMAE,min
clusterThree,ETS2,431,0.007247271785103725,rawMAE,min
clusterThree,SPEG,432,0.007255039372886974,rawMAE,min
clusterThree,PHF13,433,0.007265663350589051,rawMAE,min
clusterThree,DTX1,434,0.00727148168727405,rawMAE,min
clusterThree,POLR3G,435,0.007274828491829075,rawMAE,min
clusterThree,PDE1B,436,0.00727600392684065,rawMAE,min
clusterThree,YOD1,437,0.007314302759167824,rawMAE,min
clusterThree,TMEM97,438,0.00731785956699425,rawMAE,min
clusterThree,ZNF528,439,0.007332157310895525,rawMAE,min
